,sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,order_month,order_day_name,order_quarter,product_ID,product_type,product_name,size,colour,price,quantity_y,description
2089,2089,420,253,95,2,190,482,25541,2021-02-22,2021-03-19,Stanley Kolakowski,Agender,63,7295 Champlin CrestApt. 519,8260,East Joshua,Queensland,Australia,2,Monday,1,253,Shirt,Polo,L,orange,117,63,"A orange coloured, L sized, Polo Shirt"
2090,2090,420,960,97,3,291,482,25541,2021-02-22,2021-03-19,Stanley Kolakowski,Agender,63,7295 Champlin CrestApt. 519,8260,East Joshua,Queensland,Australia,2,Monday,1,960,Trousers,Slim-Fit,XS,green,119,74,"A green coloured, XS sized, Slim-Fit Trousers"
2091,2091,420,579,100,3,300,482,25541,2021-02-22,2021-03-19,Stanley Kolakowski,Agender,63,7295 Champlin CrestApt. 519,8260,East Joshua,Queensland,Australia,2,Monday,1,579,Jacket,Bomber,XL,green,90,79,"A green coloured, XL sized, Bomber Jacket"
2092,2092,421,767,109,2,218,691,24273,2021-09-28,2021-10-09,Silvie Bortol,Genderfluid,73,90 Fisher RoadSuite 844,1499,Abigailshire,New South Wales,Australia,9,Tuesday,3,767,Jacket,Peacoat,M,violet,102,77,"A violet coloured, M sized, Peacoat Jacket"
2093,2093,421,755,109,3,327,691,24273,2021-09-28,2021-10-09,Silvie Bortol,Genderfluid,73,90 Fisher RoadSuite 844,1499,Abigailshire,New South Wales,Australia,9,Tuesday,3,755,Jacket,Peacoat,XS,blue,102,48,"A blue coloured, XS sized, Peacoat Jacket"
2094,2094,421,146,91,3,273,691,24273,2021-09-28,2021-10-09,Silvie Bortol,Genderfluid,73,90 Fisher RoadSuite 844,1499,Abigailshire,New South Wales,Australia,9,Tuesday,3,146,Shirt,Linen,S,orange,116,42,"A orange coloured, S sized, Linen Shirt"
2095,2095,421,572,100,3,300,691,24273,2021-09-28,2021-10-09,Silvie Bortol,Genderfluid,73,90 Fisher RoadSuite 844,1499,Abigailshire,New South Wales,Australia,9,Tuesday,3,572,Jacket,Bomber,M,yellow,90,71,"A yellow coloured, M sized, Bomber Jacket"
2096,2096,421,634,93,2,186,691,24273,2021-09-28,2021-10-09,Silvie Bortol,Genderfluid,73,90 Fisher RoadSuite 844,1499,Abigailshire,New South Wales,Australia,9,Tuesday,3,634,Jacket,Coach,XL,red,115,46,"A red coloured, XL sized, Coach Jacket"
2097,2097,421,723,119,1,119,691,24273,2021-09-28,2021-10-09,Silvie Bortol,Genderfluid,73,90 Fisher RoadSuite 844,1499,Abigailshire,New South Wales,Australia,9,Tuesday,3,723,Jacket,Trench Coat,L,blue,112,50,"A blue coloured, L sized, Trench Coat Jacket"
2098,2098,422,859,113,3,339,375,48025,2021-03-16,2021-03-26,Ninetta Phizakarley,Agender,77,716 Max IslandSuite 824,9232,Ernserland,Northern Territory,Australia,3,Tuesday,1,859,Trousers,Chinos,XL,green,100,50,"A green coloured, XL sized, Chinos Trousers"
2099,2099,422,1214,105,1,105,375,48025,2021-03-16,2021-03-26,Ninetta Phizakarley,Agender,77,716 Max IslandSuite 824,9232,Ernserland,Northern Territory,Australia,3,Tuesday,1,1214,Trousers,Pleated,XL,blue,90,55,"A blue coloured, XL sized, Pleated Trousers"
2100,2100,422,762,109,2,218,375,48025,2021-03-16,2021-03-26,Ninetta Phizakarley,Agender,77,716 Max IslandSuite 824,9232,Ernserland,Northern Territory,Australia,3,Tuesday,1,762,Jacket,Peacoat,M,indigo,102,52,"A indigo coloured, M sized, Peacoat Jacket"
2101,2101,422,1004,106,1,106,375,48025,2021-03-16,2021-03-26,Ninetta Phizakarley,Agender,77,716 Max IslandSuite 824,9232,Ernserland,Northern Territory,Australia,3,Tuesday,1,1004,Trousers,Wool,XL,blue,111,41,"A blue coloured, XL sized, Wool Trousers"
2102,2102,422,1156,99,2,198,375,48025,2021-03-16,2021-03-26,Ninetta Phizakarley,Agender,77,716 Max IslandSuite 824,9232,Ernserland,Northern Territory,Australia,3,Tuesday,1,1156,Trousers,High-Waisted,S,red,98,80,"A red coloured, S sized, High-Waisted Trousers"
2103,2103,423,306,105,3,315,507,34107,2021-06-12,2021-06-21,Brooks Sayers,Polygender,74,64 Champlin ParkwayApt. 832,8416,Jaydenside,Victoria,Australia,6,Saturday,2,306,Shirt,Cuban Collar,S,indigo,93,41,"A indigo coloured, S sized, Cuban Collar Shirt"
2104,2104,423,1182,99,2,198,507,34107,2021-06-12,2021-06-21,Brooks Sayers,Polygender,74,64 Champlin ParkwayApt. 832,8416,Jaydenside,Victoria,Australia,6,Saturday,2,1182,Trousers,High-Waisted,M,indigo,98,61,"A indigo coloured, M sized, High-Waisted Trousers"
2105,2105,423,205,98,3,294,507,34107,2021-06-12,2021-06-21,Brooks Sayers,Polygender,74,64 Champlin ParkwayApt. 832,8416,Jaydenside,Victoria,Australia,6,Saturday,2,205,Shirt,Camp Collared,XS,violet,112,72,"A violet coloured, XS sized, Camp Collared Shirt"
2106,2106,423,38,104,2,208,507,34107,2021-06-12,2021-06-21,Brooks Sayers,Polygender,74,64 Champlin ParkwayApt. 832,8416,Jaydenside,Victoria,Australia,6,Saturday,2,38,Shirt,Dress,L,red,119,79,"A red coloured, L sized, Dress Shirt"
2107,2107,423,773,91,2,182,507,34107,2021-06-12,2021-06-21,Brooks Sayers,Polygender,74,64 Champlin ParkwayApt. 832,8416,Jaydenside,Victoria,Australia,6,Saturday,2,773,Jacket,Pullover,L,red,114,69,"A red coloured, L sized, Pullover Jacket"
2108,2108,423,544,98,2,196,507,34107,2021-06-12,2021-06-21,Brooks Sayers,Polygender,74,64 Champlin ParkwayApt. 832,8416,Jaydenside,Victoria,Australia,6,Saturday,2,544,Jacket,Leather,XL,green,113,58,"A green coloured, XL sized, Leather Jacket"
2109,2109,424,407,119,1,119,551,58723,2021-03-13,2021-03-18,Theodor Skipton,Bigender,68,48 Mikayla IslandApt. 883,591,Declanton,South Australia,Australia,3,Saturday,1,407,Shirt,Casual Slim Fit,M,blue,113,61,"A blue coloured, M sized, Casual Slim Fit Shirt"
2110,2110,424,759,109,1,109,551,58723,2021-03-13,2021-03-18,Theodor Skipton,Bigender,68,48 Mikayla IslandApt. 883,591,Declanton,South Australia,Australia,3,Saturday,1,759,Jacket,Peacoat,XL,blue,102,77,"A blue coloured, XL sized, Peacoat Jacket"
2111,2111,424,1078,93,2,186,551,58723,2021-03-13,2021-03-18,Theodor Skipton,Bigender,68,48 Mikayla IslandApt. 883,591,Declanton,South Australia,Australia,3,Saturday,1,1078,Trousers,Joggers,L,indigo,94,42,"A indigo coloured, L sized, Joggers Trousers"
2112,2112,424,182,98,1,98,551,58723,2021-03-13,2021-03-18,Theodor Skipton,Bigender,68,48 Mikayla IslandApt. 883,591,Declanton,South Australia,Australia,3,Saturday,1,182,Shirt,Camp Collared,M,orange,112,65,"A orange coloured, M sized, Camp Collared Shirt"
2113,2113,424,833,117,1,117,551,58723,2021-03-13,2021-03-18,Theodor Skipton,Bigender,68,48 Mikayla IslandApt. 883,591,Declanton,South Australia,Australia,3,Saturday,1,833,Jacket,Shearling,L,indigo,95,66,"A indigo coloured, L sized, Shearling Jacket"
2114,2114,424,420,107,3,321,551,58723,2021-03-13,2021-03-18,Theodor Skipton,Bigender,68,48 Mikayla IslandApt. 883,591,Declanton,South Australia,Australia,3,Saturday,1,420,Jacket,Denim,XS,red,92,60,"A red coloured, XS sized, Denim Jacket"
2115,2115,424,1040,90,2,180,551,58723,2021-03-13,2021-03-18,Theodor Skipton,Bigender,68,48 Mikayla IslandApt. 883,591,Declanton,South Australia,Australia,3,Saturday,1,1040,Trousers,Relaxed Leg,XS,indigo,95,60,"A indigo coloured, XS sized, Relaxed Leg Trousers"
2116,2116,424,454,107,1,107,551,58723,2021-03-13,2021-03-18,Theodor Skipton,Bigender,68,48 Mikayla IslandApt. 883,591,Declanton,South Australia,Australia,3,Saturday,1,454,Jacket,Denim,XL,violet,92,63,"A violet coloured, XL sized, Denim Jacket"
2117,2117,425,926,96,1,96,606,12705,2021-02-21,2021-03-17,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,2,Sunday,1,926,Trousers,Drawstring,S,green,104,73,"A green coloured, S sized, Drawstring Trousers"
2118,2118,425,313,105,3,315,606,12705,2021-02-21,2021-03-17,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,2,Sunday,1,313,Shirt,Cuban Collar,L,violet,93,78,"A violet coloured, L sized, Cuban Collar Shirt"
2119,2119,425,363,94,3,282,606,12705,2021-02-21,2021-03-17,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,2,Sunday,1,363,Shirt,Henley,L,yellow,92,62,"A yellow coloured, L sized, Henley Shirt"
2120,2120,425,785,91,2,182,606,12705,2021-02-21,2021-03-17,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,2,Sunday,1,785,Jacket,Pullover,XS,green,114,70,"A green coloured, XS sized, Pullover Jacket"
2121,2121,425,1074,93,3,279,606,12705,2021-02-21,2021-03-17,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,2,Sunday,1,1074,Trousers,Joggers,XL,blue,94,52,"A blue coloured, XL sized, Joggers Trousers"
2122,2122,426,1031,90,2,180,776,32793,2021-09-26,2021-10-16,Felice Dumbleton,Genderfluid,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,9,Sunday,3,1031,Trousers,Relaxed Leg,S,green,95,51,"A green coloured, S sized, Relaxed Leg Trousers"
2123,2123,427,266,95,2,190,282,20082,2021-01-27,2021-02-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,1,Wednesday,1,266,Shirt,Polo,S,blue,117,76,"A blue coloured, S sized, Polo Shirt"
2124,2124,427,1231,112,3,336,282,20082,2021-01-27,2021-02-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,1,Wednesday,1,1231,Trousers,Tracksuit Bottoms,S,orange,91,59,"A orange coloured, S sized, Tracksuit Bottoms Trousers"
2125,2125,427,752,109,3,327,282,20082,2021-01-27,2021-02-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,1,Wednesday,1,752,Jacket,Peacoat,M,green,102,49,"A green coloured, M sized, Peacoat Jacket"
2126,2126,427,969,97,3,291,282,20082,2021-01-27,2021-02-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,1,Wednesday,1,969,Trousers,Slim-Fit,XL,blue,119,47,"A blue coloured, XL sized, Slim-Fit Trousers"
2127,2127,427,766,109,1,109,282,20082,2021-01-27,2021-02-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,1,Wednesday,1,766,Jacket,Peacoat,S,violet,102,73,"A violet coloured, S sized, Peacoat Jacket"
2128,2128,427,586,100,2,200,282,20082,2021-01-27,2021-02-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,1,Wednesday,1,586,Jacket,Bomber,S,indigo,90,41,"A indigo coloured, S sized, Bomber Jacket"
2129,2129,427,27,96,3,288,282,20082,2021-01-27,2021-02-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,1,Wednesday,1,27,Shirt,Oxford Cloth,M,indigo,114,62,"A indigo coloured, M sized, Oxford Cloth Shirt"
2130,2130,427,90,118,3,354,282,20082,2021-01-27,2021-02-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,1,Wednesday,1,90,Shirt,Flannel,XS,blue,96,62,"A blue coloured, XS sized, Flannel Shirt"
2131,2131,427,710,119,2,238,282,20082,2021-01-27,2021-02-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,1,Wednesday,1,710,Jacket,Trench Coat,XS,yellow,112,78,"A yellow coloured, XS sized, Trench Coat Jacket"
2132,2132,428,689,113,2,226,431,48629,2021-02-24,2021-03-23,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,2,Wednesday,1,689,Jacket,Parka,XL,blue,119,47,"A blue coloured, XL sized, Parka Jacket"
2133,2133,428,910,96,1,96,431,48629,2021-02-24,2021-03-23,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,2,Wednesday,1,910,Trousers,Drawstring,XS,red,104,57,"A red coloured, XS sized, Drawstring Trousers"
2134,2134,428,328,109,2,218,431,48629,2021-02-24,2021-03-23,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,2,Wednesday,1,328,Shirt,Mandarin Collar,L,yellow,108,78,"A yellow coloured, L sized, Mandarin Collar Shirt"
2135,2135,429,397,119,2,238,754,23238,2021-02-08,2021-02-22,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,2,Monday,1,397,Shirt,Casual Slim Fit,M,yellow,113,76,"A yellow coloured, M sized, Casual Slim Fit Shirt"
2136,2136,429,270,95,2,190,754,23238,2021-02-08,2021-02-22,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,2,Monday,1,270,Shirt,Polo,XS,indigo,117,47,"A indigo coloured, XS sized, Polo Shirt"
2137,2137,430,989,106,1,106,155,49272,2021-02-08,2021-03-01,Myrle Kelby,Male,80,85 Charles MallSuite 424,7841,Port Sophia,New South Wales,Australia,2,Monday,1,989,Trousers,Wool,XL,orange,111,56,"A orange coloured, XL sized, Wool Trousers"
2138,2138,430,777,91,1,91,155,49272,2021-02-08,2021-03-01,Myrle Kelby,Male,80,85 Charles MallSuite 424,7841,Port Sophia,New South Wales,Australia,2,Monday,1,777,Jacket,Pullover,M,orange,114,60,"A orange coloured, M sized, Pullover Jacket"
2139,2139,430,1090,115,2,230,155,49272,2021-02-08,2021-03-01,Myrle Kelby,Male,80,85 Charles MallSuite 424,7841,Port Sophia,New South Wales,Australia,2,Monday,1,1090,Trousers,Cropped,XS,orange,99,78,"A orange coloured, XS sized, Cropped Trousers"
2140,2140,431,570,100,1,100,325,35804,2021-04-25,2021-05-09,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,4,Sunday,2,570,Jacket,Bomber,XS,yellow,90,57,"A yellow coloured, XS sized, Bomber Jacket"
2141,2141,431,1212,105,1,105,325,35804,2021-04-25,2021-05-09,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,4,Sunday,2,1212,Trousers,Pleated,M,blue,90,66,"A blue coloured, M sized, Pleated Trousers"
2142,2142,431,69,104,2,208,325,35804,2021-04-25,2021-05-09,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,4,Sunday,2,69,Shirt,Dress,XL,violet,119,77,"A violet coloured, XL sized, Dress Shirt"
2143,2143,431,165,91,2,182,325,35804,2021-04-25,2021-05-09,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,4,Sunday,2,165,Shirt,Linen,XS,indigo,116,70,"A indigo coloured, XS sized, Linen Shirt"
2144,2144,431,325,109,1,109,325,35804,2021-04-25,2021-05-09,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,4,Sunday,2,325,Shirt,Mandarin Collar,XS,yellow,108,45,"A yellow coloured, XS sized, Mandarin Collar Shirt"
2145,2145,432,191,98,3,294,20,37821,2021-10-20,2021-11-03,Gigi Kalaher,Genderqueer,55,2069 Phoebe MallApt. 543,6318,East Audrey,South Australia,Australia,10,Wednesday,4,191,Shirt,Camp Collared,S,green,112,60,"A green coloured, S sized, Camp Collared Shirt"
2146,2146,432,652,93,1,93,20,37821,2021-10-20,2021-11-03,Gigi Kalaher,Genderqueer,55,2069 Phoebe MallApt. 543,6318,East Audrey,South Australia,Australia,10,Wednesday,4,652,Jacket,Coach,M,blue,115,54,"A blue coloured, M sized, Coach Jacket"
2147,2147,432,769,109,2,218,20,37821,2021-10-20,2021-11-03,Gigi Kalaher,Genderqueer,55,2069 Phoebe MallApt. 543,6318,East Audrey,South Australia,Australia,10,Wednesday,4,769,Jacket,Peacoat,XL,violet,102,42,"A violet coloured, XL sized, Peacoat Jacket"
2148,2148,432,6,96,1,96,20,37821,2021-10-20,2021-11-03,Gigi Kalaher,Genderqueer,55,2069 Phoebe MallApt. 543,6318,East Audrey,South Australia,Australia,10,Wednesday,4,6,Shirt,Oxford Cloth,S,orange,114,72,"A orange coloured, S sized, Oxford Cloth Shirt"
2149,2149,433,841,113,1,113,419,32215,2021-08-18,2021-09-02,Chaddie Fawlkes,Male,58,31 Towne SummitSuite 671,3887,West Mackenzie,Queensland,Australia,8,Wednesday,3,841,Trousers,Chinos,S,red,100,62,"A red coloured, S sized, Chinos Trousers"
2150,2150,433,858,113,3,339,419,32215,2021-08-18,2021-09-02,Chaddie Fawlkes,Male,58,31 Towne SummitSuite 671,3887,West Mackenzie,Queensland,Australia,8,Wednesday,3,858,Trousers,Chinos,L,green,100,77,"A green coloured, L sized, Chinos Trousers"
2151,2151,434,272,95,3,285,940,42284,2021-05-11,2021-06-01,Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia,5,Tuesday,2,272,Shirt,Polo,M,indigo,117,62,"A indigo coloured, M sized, Polo Shirt"
2152,2152,434,190,98,1,98,940,42284,2021-05-11,2021-06-01,Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia,5,Tuesday,2,190,Shirt,Camp Collared,XS,green,112,66,"A green coloured, XS sized, Camp Collared Shirt"
2153,2153,434,465,118,2,236,940,42284,2021-05-11,2021-06-01,Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia,5,Tuesday,2,465,Jacket,Puffer,XS,yellow,110,55,"A yellow coloured, XS sized, Puffer Jacket"
2154,2154,434,128,92,2,184,940,42284,2021-05-11,2021-06-01,Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia,5,Tuesday,2,128,Shirt,Denim,L,blue,115,45,"A blue coloured, L sized, Denim Shirt"
2155,2155,434,278,95,1,95,940,42284,2021-05-11,2021-06-01,Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia,5,Tuesday,2,278,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt"
2156,2156,434,310,105,3,315,940,42284,2021-05-11,2021-06-01,Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia,5,Tuesday,2,310,Shirt,Cuban Collar,XS,violet,93,49,"A violet coloured, XS sized, Cuban Collar Shirt"
2157,2157,434,172,91,3,273,940,42284,2021-05-11,2021-06-01,Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia,5,Tuesday,2,172,Shirt,Linen,M,violet,116,44,"A violet coloured, M sized, Linen Shirt"
2158,2158,434,803,91,3,273,940,42284,2021-05-11,2021-06-01,Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia,5,Tuesday,2,803,Jacket,Pullover,L,violet,114,78,"A violet coloured, L sized, Pullover Jacket"
2159,2159,435,678,113,3,339,886,56764,2021-02-17,2021-02-22,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia,2,Wednesday,1,678,Jacket,Parka,L,yellow,119,72,"A yellow coloured, L sized, Parka Jacket"
2160,2160,435,269,95,3,285,886,56764,2021-02-17,2021-02-22,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia,2,Wednesday,1,269,Shirt,Polo,XL,blue,117,70,"A blue coloured, XL sized, Polo Shirt"
2161,2161,435,889,94,2,188,886,56764,2021-02-17,2021-02-22,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia,2,Wednesday,1,889,Trousers,Cords,XL,yellow,113,65,"A yellow coloured, XL sized, Cords Trousers"
2162,2162,435,77,118,2,236,886,56764,2021-02-17,2021-02-22,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia,2,Wednesday,1,77,Shirt,Flannel,M,orange,96,68,"A orange coloured, M sized, Flannel Shirt"
2163,2163,435,754,109,2,218,886,56764,2021-02-17,2021-02-22,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia,2,Wednesday,1,754,Jacket,Peacoat,XL,green,102,68,"A green coloured, XL sized, Peacoat Jacket"
2164,2164,436,583,100,3,300,739,47040,2021-08-17,2021-09-10,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,8,Tuesday,3,583,Jacket,Bomber,L,blue,90,64,"A blue coloured, L sized, Bomber Jacket"
2165,2165,436,579,100,1,100,739,47040,2021-08-17,2021-09-10,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,8,Tuesday,3,579,Jacket,Bomber,XL,green,90,79,"A green coloured, XL sized, Bomber Jacket"
2166,2166,437,243,106,2,212,269,42857,2021-08-25,2021-09-05,Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia,8,Wednesday,3,243,Shirt,Chambray,L,violet,105,53,"A violet coloured, L sized, Chambray Shirt"
2167,2167,437,363,94,1,94,269,42857,2021-08-25,2021-09-05,Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia,8,Wednesday,3,363,Shirt,Henley,L,yellow,92,62,"A yellow coloured, L sized, Henley Shirt"
2168,2168,437,43,104,3,312,269,42857,2021-08-25,2021-09-05,Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia,8,Wednesday,3,43,Shirt,Dress,L,orange,119,73,"A orange coloured, L sized, Dress Shirt"
2169,2169,437,308,105,3,315,269,42857,2021-08-25,2021-09-05,Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia,8,Wednesday,3,308,Shirt,Cuban Collar,L,indigo,93,65,"A indigo coloured, L sized, Cuban Collar Shirt"
